area,area_title,occCode,occTitle,jobs_1000,h_mean, a_mean , a_pct25 , a_median , a_pct75 , a_pct90 ,Rent50_3,Rent50_4,county,county_town_name,pop2010,state_alpha,ratio
73450,"Hartford-West Hartford-East Hartford, CT",15-1131,Computer Programmers,2.316,39.44,82040,65060,80300,96510,117680,1457,1693,3,Hartford town,124775,CT,0.2177334994
10180,"Abilene, TX",15-1131,Computer Programmers,0.658,28.33,58920,46180,56860,70450,83870,1039,1078,153,Summit County,541781,OH,0.2192754133
13740,"Billings, MT",15-1131,Computer Programmers,1.615,27.5,57200,45330,56150,68820,80650,1029,1032,111,Yellowstone County,147972,MT,0.2199109528
43580,"Sioux City, IA-NE-SD",15-1131,Computer Programmers,0.457,27.15,56480,44500,53440,68090,79770,981,1102,193,Woodbury County,102172,IA,0.2202844311
14060,"Bloomington-Normal, IL",15-1131,Computer Programmers,9.001,33.37,69410,61080,69820,78680,90610,1285,1552,113,McLean County,169572,IL,0.2208536236
29940,"Lawrence, KS",15-1131,Computer Programmers,2.09,30.68,63820,38390,66320,81260,94280,1221,1342,45,Douglas County,110826,KS,0.2209288299
38060,"Phoenix-Mesa-Glendale, AZ",15-1131,Computer Programmers,1.929,39.6,82360,58430,76290,105850,131220,1410,1647,13,Maricopa County,3817117,AZ,0.221785293
15500,"Burlington, NC",15-1131,Computer Programmers,0.805,26.84,55840,43000,51680,70140,81000,957,984,1,Alamance County,151131,NC,0.2222136223
27260,"Jacksonville, FL",15-1131,Computer Programmers,1.578,36.13,75150,55430,70770,92580,115990,1311,1604,31,Duval County,864263,FL,0.2222975837
14740,"Bremerton-Silverdale, WA",15-1131,Computer Programmers,1.146,43,89450,67740,77880,112050,137550,1446,1723,35,Kitsap County,251133,WA,0.2228043143
12580,"Baltimore-Towson, MD",15-1131,Computer Programmers,2.147,43.31,90070,66750,85800,114000,138750,1599,1741,5,Baltimore County,805029,MD,0.2236363636
73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",15-1131,Computer Programmers,1.497,35.01,72810,47440,77430,91740,110740,1448,1554,9,Haverhill city,60879,MA,0.2244091437
16820,"Charlottesville, VA",15-1131,Computer Programmers,2.317,35.81,74480,51580,71930,89530,115530,1351,1533,3,Albemarle County,98970,VA,0.2253857917
41060,"St. Cloud, MN",15-1131,Computer Programmers,2.127,28.66,59610,45800,55070,70600,88500,1035,1389,145,Stearns County,150642,MN,0.2255311422
32780,"Medford, OR",15-1131,Computer Programmers,1.358,33.66,70000,48830,68530,90470,108620,1289,1453,29,Jackson County,203206,OR,0.2257113673
22020,"Fargo, ND-MN",15-1131,Computer Programmers,1.095,27.39,56980,47740,56590,67680,76820,1067,1262,17,Cass County,149778,ND,0.2262590564
33660,"Mobile, AL",15-1131,Computer Programmers,2.633,30.09,62590,47310,59120,75200,91840,1115,1282,97,Mobile County,412992,AL,0.2263193505
29820,"Las Vegas-Paradise, NV",15-1131,Computer Programmers,1.34,38.46,79990,62850,81100,96310,116220,1530,1816,3,Clark County,1951269,NV,0.2263871763
11180,"Ames, IA",15-1131,Computer Programmers,1.87,28.07,58390,44760,56270,71600,85660,1064,1244,169,Story County,89542,IA,0.226905989
14020,"Bloomington, IN",15-1131,Computer Programmers,2.879,32.01,66580,48860,61010,84610,104810,1155,1467,105,Monroe County,137974,IN,0.2271758728
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1131,Computer Programmers,3.281,38.76,80630,61810,74530,91830,114420,1419,1676,53,Hennepin County,1152425,MN,0.2284717563
40380,"Rochester, NY",15-1131,Computer Programmers,2.384,28.35,58980,36510,58360,77080,92960,1112,1188,55,Monroe County,744344,NY,0.2286497601
17020,"Chico, CA",15-1131,Computer Programmers,1.241,33.68,70050,51210,67960,89950,110780,1295,1606,7,Butte County,220000,CA,0.22866392
19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-1131,Computer Programmers,0.735,35.4,73640,48210,66570,87640,120430,1273,1371,127,Volusia County,494593,FL,0.2294727355
44300,"State College, PA",15-1131,Computer Programmers,1.173,34.02,70760,51390,68400,92370,110420,1311,1360,27,Centre County,153990,PA,0.23
37860,"Pensacola-Ferry Pass-Brent, FL",15-1131,Computer Programmers,1.471,32.69,67990,52600,62540,83620,104020,1200,1556,33,Escambia County,297619,FL,0.2302526383
36100,"Ocala, FL",15-1131,Computer Programmers,0.809,35.73,74330,51750,58700,76070,158160,1129,1133,83,Marion County,331298,FL,0.2308006814
33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",15-1131,Computer Programmers,1.46,45.1,93810,67620,89320,128420,144200,1722,2012,86,Miami-Dade County,2496435,FL,0.2313479624
49740,"Yuma, AZ",15-1131,Computer Programmers,1.688,32.87,68360,56430,66150,77070,92710,1286,1473,27,Yuma County,195751,AZ,0.2332879819
16580,"Champaign-Urbana, IL",15-1131,Computer Programmers,1.898,33.28,69220,49340,61030,82350,130370,1187,1599,19,Champaign County,201081,IL,0.2333934131
43780,"South Bend-Mishawaka, IN-MI",15-1131,Computer Programmers,0.931,26.11,54320,41980,48880,61430,81020,957,1021,141,St. Joseph County,266931,IN,0.2349427169
12020,"Athens-Clarke County, GA",15-1131,Computer Programmers,0.809,26.72,55580,41370,53470,65910,88980,1047,1179,59,Clarke County,116714,GA,0.234972882
33740,"Monroe, LA",15-1131,Computer Programmers,1.052,25.09,52180,36320,46680,68320,79780,915,982,73,Ouachita Parish,153720,LA,0.235218509
22540,"Fond du Lac, WI",15-1131,Computer Programmers,**,28.52,59310,40540,46270,77690,111960,907,1092,39,Fond du Lac County,101633,WI,0.2352280095
46060,"Tucson, AZ",15-1131,Computer Programmers,1.724,33.74,70190,48290,63790,80040,110120,1251,1489,19,Pima County,980263,AZ,0.235334692
16940,"Cheyenne, WY",15-1131,Computer Programmers,1.772,31.13,64760,52650,59600,78090,93160,1169,1371,21,Laramie County,91738,WY,0.2353691275
45940,"Trenton-Ewing, NJ",15-1131,Computer Programmers,9.937,43.04,89530,71100,86770,106240,125860,1705,1971,21,Mercer County,366513,NJ,0.235795782
25060,"Gulfport-Biloxi, MS",15-1131,Computer Programmers,0.817,29.96,62310,48700,57850,70250,85490,1137,1211,47,Harrison County,187105,MS,0.2358513397
76750,"Portland-South Portland-Biddeford, ME",15-1131,Computer Programmers,2.242,34.21,71150,60290,71600,84340,95570,1409,1480,5,Portland city,66194,ME,0.2361452514
38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1131,Computer Programmers,2.256,35.5,73850,56310,72410,91170,108940,1428,1716,51,Multnomah County,735334,OR,0.2366523961
30980,"Longview, TX",15-1131,Computer Programmers,0.804,28.82,59940,40780,54240,72650,93740,1071,1376,183,Gregg County,121730,TX,0.2369469027
35840,"North Port-Bradenton-Sarasota, FL",15-1131,Computer Programmers,0.937,35.78,74430,55690,68610,86350,110060,1355,1591,115,Sarasota County,379448,FL,0.2369916922
74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1131,Computer Programmers,3.411,36.73,76400,54860,77570,94790,114850,1536,1808,17,Lowell city,106519,MA,0.2376176357
31860,"Mankato-North Mankato, MN",15-1131,Computer Programmers,1.578,27.11,56390,40820,51690,63420,87180,1025,1323,13,Blue Earth County,64013,MN,0.2379570517
39460,"Punta Gorda, FL",15-1131,Computer Programmers,0.976,34.67,72120,54050,65190,102060,114700,1295,1300,15,Charlotte County,159978,FL,0.2383801197
26820,"Idaho Falls, ID",15-1131,Computer Programmers,1.611,23.3,48460,30500,49410,66980,74970,983,1234,19,Bonneville County,104234,ID,0.2387370978
35380,"New Orleans-Metairie-Kenner, LA",15-1131,Computer Programmers,1.131,34.05,70830,53120,63600,78570,104840,1268,1534,51,Jefferson Parish,432552,LA,0.239245283
37700,"Pascagoula, MS",15-1131,Computer Programmers,1.061,32.44,67470,49610,60520,82950,109980,1208,1218,59,Jackson County,139668,MS,0.2395241243
11460,"Ann Arbor, MI",15-1131,Computer Programmers,2.577,33.36,69390,50020,69890,87400,98750,1397,1810,161,Washtenaw County,344791,MI,0.2398626413
76900,"Portsmouth, NH-ME",15-1131,Computer Programmers,1.304,36.32,75550,65170,77940,89070,95960,1559,1627,17,Dover city,29987,NH,0.2400307929
41980,"San Juan-Caguas-Guaynabo, PR",15-1131,Computer Programmers,1.675,21.97,45710,31020,43820,58380,71590,877,1055,127,San Juan Municipio,395326,PR,0.2401643085
20740,"Eau Claire, WI",15-1131,Computer Programmers,2.516,30.5,63440,38840,57930,86260,106310,1163,1205,35,Eau Claire County,98736,WI,0.2409114448
18880,"Crestview-Fort Walton Beach-Destin, FL",15-1131,Computer Programmers,2.515,36.14,75180,53690,69060,92790,118470,1387,1621,91,Okaloosa County,180822,FL,0.2410078193
39900,"Reno-Sparks, NV",15-1131,Computer Programmers,0.917,37.15,77280,55780,72130,93010,133080,1449,1741,31,Washoe County,421407,NV,0.2410647442
46660,"Valdosta, GA",15-1131,Computer Programmers,0.601,27.49,57170,42900,49540,71060,92170,996,1185,185,Lowndes County,109233,GA,0.2412595882
36740,"Orlando-Kissimmee-Sanford, FL",15-1131,Computer Programmers,2.505,36.45,75820,53430,68540,86170,105760,1380,1670,95,Orange County,1145956,FL,0.2416107383
75700,"New Haven, CT",15-1131,Computer Programmers,1.795,36.73,76410,61600,75600,93010,109730,1523,1690,9,New Haven town,129779,CT,0.2417460317
40900,"Sacramento--Arden-Arcade--Roseville, CA",15-1131,Computer Programmers,2.488,36.53,75980,59750,78390,94200,112050,1580,1899,67,Sacramento County,1418788,CA,0.2418675852
44700,"Stockton, CA",15-1131,Computer Programmers,**,33.91,70540,57720,71470,84120,96460,1453,1746,77,San Joaquin County,685306,CA,0.2439625017
13900,"Bismarck, ND",15-1131,Computer Programmers,1.159,26.44,54990,42760,52660,68130,79580,1071,1264,15,Burleigh County,81308,ND,0.2440562096
43620,"Sioux Falls, SD",15-1131,Computer Programmers,2.429,27.33,56860,44400,54800,68350,78710,1115,1313,99,Minnehaha County,169468,SD,0.2441605839
20100,"Dover, DE",15-1131,Computer Programmers,2,33.81,70330,59020,68410,82130,94620,1396,1761,1,Kent County,162310,DE,0.24487648
13140,"Beaumont-Port Arthur, TX",15-1131,Computer Programmers,0.36,29.74,61870,44490,56180,80720,93330,1155,1177,245,Jefferson County,252273,TX,0.2467070132
44060,"Spokane, WA",15-1131,Computer Programmers,1.262,26.47,55070,44670,54430,64350,74550,1120,1271,63,Spokane County,471221,WA,0.2469226529
25180,"Hagerstown-Martinsburg, MD-WV",15-1131,Computer Programmers,0.528,41.25,85810,53170,69780,86250,122790,1436,1457,43,Washington County,147430,MD,0.2469475494
16220,"Casper, WY",15-1131,Computer Programmers,0.894,27.42,57030,50440,57680,68110,75750,1188,1411,25,Natrona County,75450,WY,0.2471567268
33700,"Modesto, CA",15-1131,Computer Programmers,0.92,35.76,74390,55020,68840,88900,114590,1418,1645,99,Stanislaus County,514453,CA,0.247181871
29700,"Laredo, TX",15-1131,Computer Programmers,0.788,28.23,58730,42030,52690,76220,95400,1088,1126,479,Webb County,250304,TX,0.2477889543
15180,"Brownsville-Harlingen, TX",15-1131,Computer Programmers,0.487,23.72,49340,39020,46270,57860,70160,967,1074,61,Cameron County,406220,TX,0.2507888481
45104,"Tacoma, WA Metropolitan Division",15-1131,Computer Programmers,1.152,40.45,84140,59130,74690,110730,136310,1563,1879,53,Pierce County,795225,WA,0.2511179542
16620,"Charleston, WV",15-1131,Computer Programmers,1.979,25.37,52770,42350,48710,59100,74060,1024,1160,39,Kanawha County,193063,WV,0.252268528
31740,"Manhattan, KS",15-1131,Computer Programmers,1.327,28.98,60280,40690,56870,78340,105980,1197,1472,161,Riley County,71115,KS,0.2525760506
31180,"Lubbock, TX",15-1131,Computer Programmers,1.845,28.2,58660,47110,56700,67910,79720,1195,1377,303,Lubbock County,278831,TX,0.2529100529
12100,"Atlantic City-Hammonton, NJ",15-1131,Computer Programmers,0.662,39.98,83160,62860,79520,98130,115410,1685,1959,1,Atlantic County,274549,NJ,0.2542756539
46340,"Tyler, TX",15-1131,Computer Programmers,0.635,29.42,61200,47800,57800,71120,96790,1226,1235,423,Smith County,209714,TX,0.254532872
21140,"Elkhart-Goshen, IN",15-1131,Computer Programmers,0.447,23.95,49810,37980,47230,64650,74320,1002,1179,39,Elkhart County,197559,IN,0.2545839509
26980,"Iowa City, IA",15-1131,Computer Programmers,0.423,30.84,64160,52460,62510,77600,88960,1335,1605,103,Johnson County,130882,IA,0.2562789954
14500,"Boulder, CO",15-1131,Computer Programmers,2.287,45.7,95060,71210,86860,112000,143680,1857,2206,13,Boulder County,294567,CO,0.2565507714
74950,"Manchester, NH",15-1131,Computer Programmers,1.886,30.68,63810,46270,65070,81390,92220,1395,1579,11,Manchester city,109565,NH,0.2572614108
45220,"Tallahassee, FL",15-1131,Computer Programmers,3.749,28.15,58560,44970,57570,69660,77080,1236,1680,73,Leon County,275487,FL,0.2576341845
29180,"Lafayette, LA",15-1131,Computer Programmers,1.262,25.02,52040,38710,51590,61060,74460,1108,1370,55,Lafayette Parish,221578,LA,0.2577243652
40140,"Riverside-San Bernardino-Ontario, CA",15-1131,Computer Programmers,0.529,36.77,76490,54860,73650,94190,114660,1582,1930,65,Riverside County,2189641,CA,0.2577596741
75404,"Nashua, NH-MA NECTA Division",15-1131,Computer Programmers,5.167,38.57,80230,64180,78650,95410,126550,1696,1969,11,Nashua city,86494,NH,0.2587666879
13980,"Blacksburg-Christiansburg-Radford, VA",15-1131,Computer Programmers,0.852,25.37,52760,41730,49080,60550,77980,1061,1343,121,Montgomery County,94392,VA,0.2594132029
42680,"Sebastian-Vero Beach, FL",15-1131,Computer Programmers,0.843,28.76,59820,51730,57690,68360,85850,1252,1257,61,Indian River County,138028,FL,0.2604264171
23540,"Gainesville, FL",15-1131,Computer Programmers,1.63,28.74,59780,49100,56920,69980,88590,1247,1621,1,Alachua County,247336,FL,0.2628952916
44940,"Sumter, SC",15-1131,Computer Programmers,1.728,26.16,54420,37980,46750,68570,77700,1029,1276,85,Sumter County,107456,SC,0.2641283422
42060,"Santa Barbara-Santa Maria-Goleta, CA",15-1131,Computer Programmers,1.65,42.59,88580,58940,86710,118180,140350,1918,2220,83,Santa Barbara County,423895,CA,0.2654365125
48424,"West Palm Beach-Boca Raton-Boynton Beach, FL Metropolitan Division",15-1131,Computer Programmers,1.328,37,76960,60270,73170,101510,117370,1623,1938,99,Palm Beach County,1320134,FL,0.2661746617
27500,"Janesville, WI",15-1131,Computer Programmers,0.963,24.56,51080,37280,46750,64850,76230,1037,1099,105,Rock County,160331,WI,0.2661818182
38660,"Ponce, PR",15-1131,Computer Programmers,0.643,16.9,35160,26570,31820,41230,52910,706,851,113,Ponce Municipio,166327,PR,0.266247643
11020,"Altoona, PA",15-1131,Computer Programmers,2.4,25.75,53560,33540,43440,72740,89520,970,1082,13,Blair County,127089,PA,0.2679558011
18700,"Corvallis, OR",15-1131,Computer Programmers,2.392,28.83,59970,52330,57230,62280,75630,1281,1539,3,Benton County,85579,OR,0.2686003844
72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-1131,Computer Programmers,0.402,35.04,72870,60630,69330,78250,104970,1555,1647,23,Brockton city,93810,MA,0.2691475552
27060,"Ithaca, NY",15-1131,Computer Programmers,5.039,36.46,75850,65570,74650,87800,98610,1687,1693,109,Tompkins County,101564,NY,0.2711855325
71654,"Boston-Cambridge-Quincy, MA NECTA Division",15-1131,Computer Programmers,3.248,42.97,89370,65980,87050,110410,130780,1970,2142,25,Boston city,617594,MA,0.2715680643
21660,"Eugene-Springfield, OR",15-1131,Computer Programmers,1.504,27.98,58190,37240,55500,74790,93270,1270,1490,39,Lane County,351715,OR,0.2745945946
11260,"Anchorage, AK",15-1131,Computer Programmers,1.681,38.79,80680,66400,78220,93110,108540,1796,2159,20,Anchorage Municipality,291826,AK,0.2755305548
74650,"Lewiston-Auburn, ME",15-1131,Computer Programmers,0.768,22.44,46680,28540,42880,60020,81460,986,1046,1,Lewiston city,36592,ME,0.2759328358
71650,"Boston-Cambridge-Quincy, MA-NH",15-1131,Computer Programmers,3.317,42.3,87990,65110,85590,109020,130140,1970,2142,25,Boston city,617594,MA,0.2762004907
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",15-1131,Computer Programmers,3.272,47.45,98690,73450,92290,115330,144770,2127,2671,59,Fairfax County,1081726,VA,0.2765630079
41620,"Salt Lake City, UT",15-1131,Computer Programmers,4.035,38.16,79380,61150,82720,99670,116360,1928,2156,53,Monterey County,415057,CA,0.2796905222
17780,"College Station-Bryan, TX",15-1131,Computer Programmers,**,28.81,59930,44860,56700,77040,92610,1323,1586,41,Brazos County,194851,TX,0.28
33540,"Missoula, MT",15-1131,Computer Programmers,2.854,30.93,64340,40310,54490,85480,115550,1283,1585,63,Missoula County,109299,MT,0.2825472564
42100,"Santa Cruz-Watsonville, CA",15-1131,Computer Programmers,1.674,42.56,88520,65620,94100,113100,125170,2217,2473,87,Santa Cruz County,262382,CA,0.2827205101
31100,"Los Angeles-Long Beach-Santa Ana, CA",15-1131,Computer Programmers,2.304,41.75,86840,61720,87430,112690,135080,2061,2296,37,Los Angeles County,9818605,CA,0.2828777308
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-1131,Computer Programmers,1.207,31.62,65760,49260,64970,81690,94300,1562,1966,810,Virginia Beach city,437994,VA,0.2885023857
38940,"Port St. Lucie, FL",15-1131,Computer Programmers,0.575,29.65,61670,48910,56290,74090,92480,1356,1598,111,St. Lucie County,277789,FL,0.289074436
42220,"Santa Rosa-Petaluma, CA",15-1131,Computer Programmers,1.023,37.3,77590,45810,81140,106460,121850,1960,2297,97,Sonoma County,483878,CA,0.2898693616
24020,"Glens Falls, NY",15-1131,Computer Programmers,0.609,33.73,70150,52340,59190,77380,135490,1443,1647,113,Warren County,65707,NY,0.2925494171
35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",15-1131,Computer Programmers,2.946,43.94,91390,66260,83470,113370,145570,2056,2304,47,Kings County,2504700,NY,0.29557925
21820,"Fairbanks, AK",15-1131,Computer Programmers,2.398,40.26,83740,76200,83970,93380,106330,2073,2416,90,Fairbanks North Star Borough,97581,AK,0.2962486602
37100,"Oxnard-Thousand Oaks-Ventura, CA",15-1131,Computer Programmers,2.034,48.02,99880,65570,88630,118270,151280,2192,2537,111,Ventura County,823318,CA,0.2967843845
17300,"Clarksville, TN-KY",15-1131,Computer Programmers,**,24,49920,35100,42850,63400,75830,1063,1152,125,Montgomery County,172331,TN,0.2976896149
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",15-1131,Computer Programmers,2.261,33.43,69530,55870,71810,84790,97100,1797,2232,11,Broward County,1748066,FL,0.3002924384
42020,"San Luis Obispo-Paso Robles, CA",15-1131,Computer Programmers,0.669,36.61,76160,56530,75800,90110,105000,1905,1987,79,San Luis Obispo County,269637,CA,0.3015831135
49420,"Yakima, WA",15-1131,Computer Programmers,0.437,22.05,45870,33750,40210,51420,60660,1032,1246,77,Yakima County,243231,WA,0.3079830888
72400,"Burlington-South Burlington, VT",15-1131,Computer Programmers,2.115,32.52,67640,51190,63920,76230,102830,1717,2016,7,Burlington city,42417,VT,0.3223404255
35004,"Nassau-Suffolk, NY Metropolitan Division",15-1131,Computer Programmers,1.778,40.83,84930,66790,84580,104480,121910,2286,2632,103,Suffolk County,1493350,NY,0.3243319934
37380,"Palm Coast, FL",15-1131,Computer Programmers,2.346,30,62400,44160,50190,65940,107690,1367,1500,35,Flagler County,95696,FL,0.3268380155
41740,"San Diego-Carlsbad-San Marcos, CA",15-1131,Computer Programmers,2.651,40.29,83810,62020,78140,104020,123810,2134,2600,73,San Diego County,3095313,CA,0.3277194779
41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1131,Computer Programmers,5.249,50.37,104770,80090,105970,132850,153170,2915,3524,75,San Francisco County,805235,CA,0.3300934227
34900,"Napa, CA",15-1131,Computer Programmers,0.725,44.63,92840,67650,79460,100200,171540,2187,2195,55,Napa County,136484,CA,0.3302793859
37460,"Panama City-Lynn Haven-Panama City Beach, FL",15-1131,Computer Programmers,0.764,24.77,51530,29490,44990,71000,86020,1244,1572,5,Bay County,168852,FL,0.3318070682
72850,"Danbury, CT",15-1131,Computer Programmers,2.987,37.8,78620,66590,74870,94180,113980,2112,2672,1,Danbury town,80893,CT,0.338506745
36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",15-1131,Computer Programmers,2.804,40.05,83300,64160,79930,106570,123960,2370,2908,1,Alameda County,1510271,CA,0.3558113349
41860,"San Francisco-Oakland-Fremont, CA",15-1131,Computer Programmers,4.061,46.91,97570,71460,97050,124020,147970,2915,3524,75,San Francisco County,805235,CA,0.3604327666
41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1131,Computer Programmers,6.968,45.2,94020,60570,82730,117690,154260,2503,2837,85,Santa Clara County,1781642,CA,0.3630605584
41500,"Salinas, CA",15-1131,Computer Programmers,0.75,34.33,71400,51550,61070,86400,117270,1928,2156,53,Monterey County,415057,CA,0.3788439496
39820,"Redding, CA",15-1131,Computer Programmers,1.567,21.52,44770,28660,33300,47230,88820,1484,1654,89,Shasta County,177223,CA,0.5347747748
48540,"Wheeling, WV-OH",15-1132,"Software Developers, Applications",1.557,45.36,94350,60540,88370,126200,151380,788,821,13,Belmont County,70400,OH,0.1070046396
25860,"Hickory-Lenoir-Morganton, NC",15-1132,"Software Developers, Applications",1.325,42.98,89390,67840,90480,113720,123840,836,1040,35,Catawba County,154358,NC,0.1108753316
19140,"Dalton, GA",15-1132,"Software Developers, Applications",2.182,47.27,98330,79440,101750,117630,136570,955,1190,313,Whitfield County,102599,GA,0.1126289926
27900,"Joplin, MO",15-1132,"Software Developers, Applications",**,44.74,93050,73650,91960,112460,131170,896,899,97,Jasper County,117404,MO,0.1169204002
31340,"Lynchburg, VA",15-1132,"Software Developers, Applications",4.172,44.45,92450,71210,89060,115510,127110,897,1034,680,Lynchburg city,75568,VA,0.12086234
28700,"Kingsport-Bristol-Bristol, TN-VA",15-1132,"Software Developers, Applications",0.591,37.85,78730,48080,83700,98350,120480,848,959,163,Sullivan County,156823,TN,0.1215770609
26620,"Huntsville, AL",15-1132,"Software Developers, Applications",10.569,46.8,97340,74190,97980,121000,141530,1015,1073,89,Madison County,334811,AL,0.1243110839
22900,"Fort Smith, AR-OK",15-1132,"Software Developers, Applications",0.717,36.36,75620,58580,81530,92220,104580,850,958,131,Sebastian County,125744,AR,0.1251073225
42540,"Scranton--Wilkes-Barre, PA",15-1132,"Software Developers, Applications",1.449,45.25,94120,64280,89990,113180,148470,942,1058,79,Luzerne County,320918,PA,0.1256139571
15500,"Burlington, NC",15-1132,"Software Developers, Applications",2.136,44.24,92020,77530,90810,104430,124560,957,984,1,Alamance County,151131,NC,0.1264618434
15380,"Buffalo-Niagara Falls, NY",15-1132,"Software Developers, Applications",3.01,43.58,90650,71820,90750,110630,125660,965,1092,29,Erie County,919040,NY,0.1276033058
10500,"Albany, GA",15-1132,"Software Developers, Applications",1.231,44.61,92800,72620,98670,115250,135410,1050,1078,95,Dougherty County,94565,GA,0.1276983886
43300,"Sherman-Denison, TX",15-1132,"Software Developers, Applications",**,50.39,104810,91620,106910,119360,136130,1151,1465,181,Grayson County,120877,TX,0.129192779
27740,"Johnson City, TN",15-1132,"Software Developers, Applications",**,41.58,86490,69970,86640,97290,129570,934,1171,179,Washington County,122979,TN,0.1293628809
40660,"Rome, GA",15-1132,"Software Developers, Applications",1.901,43.09,89630,49160,82880,99290,175440,900,1279,115,Floyd County,96317,GA,0.1303088803
40580,"Rocky Mount, NC",15-1132,"Software Developers, Applications",1.062,44.6,92770,76700,88250,103970,136910,974,1027,127,Nash County,95840,NC,0.1324419263
27780,"Johnstown, PA",15-1132,"Software Developers, Applications",0.92,35.84,74550,60440,76010,88270,95740,845,851,21,Cambria County,143679,PA,0.1334034995
21060,"Elizabethtown, KY",15-1132,"Software Developers, Applications",3.569,40.42,84070,65790,83120,107810,125640,934,1123,93,Hardin County,105543,KY,0.1348411935
13780,"Binghamton, NY",15-1132,"Software Developers, Applications",5.266,45.54,94730,75820,92190,113200,135350,1042,1182,7,Broome County,200600,NY,0.135632932
48140,"Wausau, WI",15-1132,"Software Developers, Applications",6.511,41.55,86420,70860,85290,100680,117580,990,1073,73,Marathon County,134063,WI,0.1392894829
28420,"Kennewick-Pasco-Richland, WA",15-1132,"Software Developers, Applications",3.718,44.58,92720,72190,90440,112940,136140,1056,1361,5,Benton County,175177,WA,0.1401149934
13140,"Beaumont-Port Arthur, TX",15-1132,"Software Developers, Applications",**,48.81,101520,80410,98880,119260,144210,1155,1177,245,Jefferson County,252273,TX,0.1401699029
30980,"Longview, TX",15-1132,"Software Developers, Applications",0.461,40.69,84640,47930,91600,110280,120500,1071,1376,183,Gregg County,121730,TX,0.1403056769
29700,"Laredo, TX",15-1132,"Software Developers, Applications",**,41.83,87000,78440,92460,103250,115110,1088,1126,479,Webb County,250304,TX,0.1412070084
29140,"Lafayette, IN",15-1132,"Software Developers, Applications",**,44.32,92180,65330,90530,114280,124700,1072,1347,157,Tippecanoe County,172780,IN,0.1420965426
49660,"Youngstown-Warren-Boardman, OH-PA",15-1132,"Software Developers, Applications",1.254,36.93,76820,58010,72970,93230,113110,865,914,99,Mahoning County,238823,OH,0.1422502398
12540,"Bakersfield-Delano, CA",15-1132,"Software Developers, Applications",1.057,52.29,108760,79410,107220,134110,165460,1274,1539,29,Kern County,839631,CA,0.1425853386
21780,"Evansville, IN-KY",15-1132,"Software Developers, Applications",2.368,42.51,88420,68020,84030,97170,119290,1003,1095,163,Vanderburgh County,179703,IN,0.1432345591
79600,"Worcester, MA-CT",15-1132,"Software Developers, Applications",3.772,50.29,104600,81370,105370,128030,150280,1258,1375,27,Worcester city,181045,MA,0.1432665844
13740,"Billings, MT",15-1132,"Software Developers, Applications",0.827,39.52,82200,80200,86080,91950,95470,1029,1032,111,Yellowstone County,147972,MT,0.1434479554
31020,"Longview, WA",15-1132,"Software Developers, Applications",0.956,45.52,94690,62020,88670,120650,151860,1062,1277,15,Cowlitz County,102410,WA,0.1437239202
23420,"Fresno, CA",15-1132,"Software Developers, Applications",1.128,50.74,105530,74010,103010,129480,162750,1234,1440,19,Fresno County,930450,CA,0.1437530337
20500,"Durham-Chapel Hill, NC",15-1132,"Software Developers, Applications",13.825,50.09,104190,74070,96840,121490,158310,1162,1361,63,Durham County,267587,NC,0.1439900867
27140,"Jackson, MS",15-1132,"Software Developers, Applications",1.176,41.12,85530,63550,85480,106410,122780,1030,1132,49,Hinds County,245285,MS,0.144595227
29020,"Kokomo, IN",15-1132,"Software Developers, Applications",**,38.13,79300,65520,78390,92830,109820,947,1034,67,Howard County,82752,IN,0.1449674703
24660,"Greensboro-High Point, NC",15-1132,"Software Developers, Applications",3.383,41.18,85650,67790,85200,97690,121980,1034,1166,81,Guilford County,488406,NC,0.1456338028
16300,"Cedar Rapids, IA",15-1132,"Software Developers, Applications",13.065,38.68,80460,68130,78020,92190,106720,952,1060,113,Linn County,211226,IA,0.1464239938
43100,"Sheboygan, WI",15-1132,"Software Developers, Applications",1.718,38.59,80270,69420,81820,91820,100410,999,1028,117,Sheboygan County,115507,WI,0.1465167441
19380,"Dayton, OH",15-1132,"Software Developers, Applications",6.58,40.67,84600,65940,83250,102940,123010,1017,1140,113,Montgomery County,535153,OH,0.1465945946
41180,"St. Louis, MO-IL",15-1132,"Software Developers, Applications",4.616,44.96,93510,73340,92060,114130,135140,1131,1283,189,St. Louis County,998954,MO,0.147425592
39340,"Provo-Orem, UT",15-1132,"Software Developers, Applications",10.613,44.08,91680,70420,89610,111800,141810,1102,1350,49,Utah County,516564,UT,0.1475728155
